id,id_lect,description,topic,subtopic,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date,validate,validate_date,validate_by,newlevel,algorithmlevel,checked
144,57,"",4,3,Differentiate $y = \dfrac{\operatorname{e}^{-3x}}{x^2+1}$.,Basic,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (-3x^2 - 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-4x} (-3x^2 - 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (3x^2 + 3 -2x)}{(x^2 + 1)^2}$,$\dfrac{dy}{dx} = \dfrac{\operatorname{e}^{-3x} (- 3 -2x)}{x^2 + 1}$,,,2019-03-29 06:32:30+00,1,2019-04-04 15:12:40+00,37,3,4,1
145,57,"",4,3,Differentiate $f(x) = 2\operatorname{sin}(3x) - 5\operatorname{cos}(2x)$.,Basic,$f'(x) = 6\operatorname{cos}(3x) + 10\sin(2x)$,$f'(x) = 2\operatorname{cos}(3x) + 5\operatorname{sin}(2x)$,$f'(x) = 6\operatorname{cos}(3x) - 10\operatorname{sin}(2x)$,$f'(x) = 3\operatorname{cos}(3x) -2\operatorname{sin}(2x)$,,,2019-03-29 06:42:54+00,1,2019-04-04 15:19:36+00,37,1,1,1
146,58,"",16,,The general solution of the differential equation $y'=\dfrac{2x \sqrt y}{x^2-1}$ where $x\neq \pm 1$ and $y>0$ is:,Basic,$-\ln |1-x^2|+2\sqrt{y}=\cal {C}$,$\ln(1-x^2)+2\sqrt{y}=\cal {C}$,$2\ln|1-x^2|+\sqrt{y}=\cal {C}$,${y}=\dfrac{1}{2}\bigg[ \cal{C} -\ln(x-1) \bigg]^2$,,,2019-03-29 06:44:08+00,1,2019-04-13 04:17:21+00,38,3,2,1
147,57,"",4,3,Differentiate $y = \operatorname{cos}(1-4x)$.,Basic,$\frac{dy}{dx}=4\operatorname{sin}(1 - 4x)$,$\frac{dy}{dx}=-4\operatorname{sin}(1 - 4x)$,$\frac{dy}{dx}=-\operatorname{sin}(1 - 4x)$,$\frac{dy}{dx}=-\operatorname{sin}(-4)$,,,2019-03-29 06:53:19+00,1,2019-04-04 15:21:42+00,37,1,1,1
148,61,"",4,4,"Calculate the differential of the function $\displaystyle f:{\mathbb R}^2 \rightarrow \mathbb R$, $\displaystyle f(x,y)=\frac{x}{y}\arctan\bigg(\frac{y}{x}\bigg)$.",Basic,"$\displaystyle df(x,y)=\frac{1}{y}\bigg[\arctan \bigg(\frac{y}{x}\bigg)-\frac{x^2y^2}{x^2+y^2}\bigg]dx+\frac{x}{y^2}\bigg[\frac{xy}{x^2+y^2}-\arctan\bigg(\frac{y}{x}\bigg)\bigg]dy$","$\displaystyle df(x,y)=\frac{1}{y^2}\arctan\bigg(\frac{y}{x}\bigg)dx-\frac{1}{x}\arctan \bigg(\frac{y}{x}\bigg)dy$","$\displaystyle df(x,y)=\frac{1}{y^2}\bigg[\arctan \bigg(\frac{y}{x}\bigg)-\frac{1}{x^2+y^2}\bigg]dx+\frac{x}{y}\bigg[\frac{1}{x^2+y^2}-\arctan \bigg(\frac{y}{x}\bigg)\bigg]dy$","$\displaystyle df(x,y)=\frac{1}{y}\bigg[1-\frac{x^2y^2}{x^2+y^2}\bigg]dx+\frac{x}{y^2}\bigg[\frac{x^2y^2}{x^2+y^2}-\arctan \bigg(\frac{y}{x}\bigg)\bigg]dy$",,,2019-03-30 04:07:08+00,1,2019-05-30 04:11:48+00,67,4,1,1
149,61,"",12,13,"What can we say about the relative extrema of the function $f:(0,\infty) \times (0,\infty)\rightarrow \mathbb R$ given by $f(x,y)= x^2+xy+y^2-4\ln (x) -10\ln( y)+3$?",Advanced,"The point $M(2,1)$ is a relative minimizer.","The points $M(1,2)$ is a relative maximizer.","The point $M(2,1)$ is a relative maximizer.","The points $M(2,1)$ and $N(1,2)$ are relative minimizer and respectively, relative maximizer.",,,2019-03-30 04:25:16+00,1,2019-05-30 04:11:58+00,67,1,3,1
150,61,"",4,42,"The differentiable function $f:{\mathbb R}^2 \rightarrow \mathbb R$, $f(x,y)=y\cdot \varphi (x^2-y^2),$ where $\varphi:\mathbb R\rightarrow \mathbb R$ is a ${\cal C}^1$-class function, satisfies the equation:",Advanced,$\frac{1}{x}\frac{\partial f}{\partial x}+\frac{1}{y}\frac{\partial f}{\partial y}=\frac{1}{y^2}f$,$\frac{1}{y}\frac{\partial f}{\partial x}+\frac{1}{x}\frac{\partial f}{\partial y}=\frac{1}{x^2y^2}f$,$\frac{\partial f}{\partial x}+\frac{\partial f}{\partial y}=\frac{3}{y^2}f$,$\frac{1}{x^2}\frac{\partial f}{\partial x}+\frac{1}{y^2}\frac{\partial f}{\partial y}=\frac{1}{xy}f$,,,2019-03-30 11:43:12+00,1,2020-02-14 03:42:36+00,37,5,3,1
151,61,"",12,13,"Find the extrema of the function $y=f(x),$ defined implicitly by the equation $x^2-2xy+5y^2-2x+4y+1=0.$",Advanced,The function has one minimum point $x=1$ with the minimum value of the function $y=0$ and a maximum point $x=\dfrac{1}{2}$ with the maximum value of the function $y=-\frac{1}{2}.$,The function has two minimum points $x=1$ and $x=-\dfrac{1}{2}$ with the minimum value of the function $y=\frac{1}{2}.$,The function has no extrema points.,The function has one maximum point $x=1$ with the maximum value of the function $y=0$ and a minimum point $x=\dfrac{1}{2}$ with the minimum value of the function $y=-\frac{1}{2}.$,,,2019-03-30 12:03:30+00,1,2019-05-30 04:12:18+00,67,2,4,1
152,61,"",12,13,"Find the conditional extrema of the function $f(x,y)=x^2+y^2-x-y$ having the constraint $x+y=1.$",Advanced,"The problem has the minimizer $\left(\frac{1}{2}, \frac{1}{2}\right),$ the minimum value of the function being $-\frac{1}{2}.$","There are two minimizers $\left(\frac{1}{4}, \frac{3}{4}\right)$ and $\left(\frac{3}{4},\frac{1}{4}\right)$ where the minimum value of the function is $-\frac{3}{8}.$","There are two maximizers $\left(\frac{2}{5}, \frac{3}{5}\right)$ and $\left(\frac{3}{5},\frac{2}{5}\right)$ where the maximum value of the function is $-\frac{12}{25}.$",The problem has no extrema corresponding to this constraint.,,,2019-03-30 12:54:50+00,1,2019-05-30 04:12:55+00,67,4,5,1
153,61,"",4,4,"The differentiable function $f:{\mathbb R}^2 \rightarrow \mathbb R$, $f(x,y)=\operatorname{e}^y \varphi \bigg(y\operatorname{e}^{\frac{x^2}{2y^2}}\bigg),$ where $\varphi:\mathbb R\rightarrow \mathbb R$ is a ${\cal C}^1$-class function, satisfies the equation:",Advanced,$(x^2-y^2)\frac{\partial f}{\partial x}+xy\frac{\partial f}{\partial y}=xyf$,$(x^2-y^2)\frac{\partial^2 f}{\partial x^2}+xy\frac{\partial^2 f}{\partial y^2}=x^2y^2f$,$(x^2+y^2)\frac{\partial f}{\partial x}+(x+y)\frac{\partial f}{\partial y}=\frac{x}{y}f$,$\frac{\partial f}{\partial x}+\frac{xy}{x^2+y^2}\frac{\partial f}{\partial y}=f$,,,2019-03-30 13:02:49+00,1,2019-08-17 17:52:58+00,37,4,1,1
154,53,"",12,13,"Find the critical and the extremum points of the function:
\[
f(x,y,z)=x^{3}+y^{3}+z^{3}+8(xy+xz+yz)-20(x^{2}+y^{2}+z^{2})+17
\].",Basic,"$$\begin{align*}
& M_{1}(0,0,0),~M_{2}\left(  8,8,8\right)  ,~M_{3}\left(  \frac{16}{3}
,\frac{16}{3},\frac{32}{3}\right)  ,~M_{4}\left(  \frac{32}{3},\frac{16}
{3},\frac{16}{3}\right)  ,~M_{5}\left(  \frac{16}{3},\frac{32}{3},\frac{16}
{3}\right)\\
&\text{ critical points}\\
& M_{1}(0,0,0)\text{ is a maximizer}
\end{align*}$$","$$\begin{align*}
& M_{1}(0,0,0),~M_{2}\left(  8,8,8\right)  ,~M_{3}\left(  \frac{16}{3}
,\frac{16}{3},\frac{32}{3}\right)  ,~M_{4}\left(  \frac{32}{3},\frac{16}
{3},\frac{16}{3}\right)  ,~M_{5}\left(  \frac{16}{3},\frac{32}{3},\frac{16}
{3}\right)\\
& \text{ critical points}\\
& M_{1}(0,0,0)\text{ maximizer},~M_{2}\left(  8,8,8\right)\text{ minimizer}%
\end{align*}$$","$$\begin{align*}
& M_{1}(0,0,0),~M_{2}\left(  8,8,8\right)  \text{ critical points}\\
& M_{1}(0,0,0)\text{ maximizer},~M_{2}\left(  8,8,8\right)\text{ minimizer}%
\end{align*}$$","$$\begin{align*}
& M_{1}(0,0,0),~M_{2}\left(  8,8,8\right)  \text{ critical points}\\
& M_{1}(0,0,0),~M_{2}\left(  8,8,8\right)\text{ minimizer}
\end{align*}$$",,,2019-03-31 03:39:10+00,1,2019-05-30 04:13:29+00,67,3,1,1
155,53,"",12,13,"Find all the extremum points of the function
\[
f(x,y,z)=xyz
\]
with respect to
\[
x+y+z=5,\quad x^{2}+y^{2}+z^{2}=9.
\]",Basic,"$$\begin{align*}
& M_{1}(2,2,1),~M_{2}\left(  2,1,2\right)  ,~M_{3}\left(  1,2,2\right)  \text{
minimizers,}\\
& M_{4}\left(  \frac{4}{3},\frac{4}{3},\frac{7}{3}\right)  ,~M_{5}\left(
\frac{4}{3},\frac{7}{3},\frac{4}{3}\right)  ,\text{ }M_{6}\left(  \frac{7}
{3},\frac{4}{3},\frac{4}{3}\right)  \text{ maximizers}%
\end{align*}$$","$$\begin{align*}
& M_{4}\left(  \frac{4}{3},\frac{4}{3},\frac{7}{3}\right)  ,~M_{5}\left(
\frac{4}{3},\frac{7}{3},\frac{4}{3}\right)  ,\text{ }M_{6}\left(  \frac{7}
{3},\frac{4}{3},\frac{4}{3}\right)  \text{ maximizers}
\end{align*}$$","$$\begin{align*}
& M_{1}(2,2,1),~M_{2}\left(  2,1,2\right)  ,~M_{3}\left(  1,2,2\right)  \text{
minimizers}
\end{align*}$$","$$\begin{align*}
& M_{1}(2,2,1),~M_{2}\left(  2,1,2\right)  ,~M_{3}\left(  1,2,2\right)  \text{
maximizers}
\end{align*}$$",,,2019-03-31 03:51:05+00,1,2019-05-30 04:13:41+00,67,4,1,1
156,59,"",16,,Solve the Cauchy problem $x'+2tx=2t^{3}e^{-2t^2}$ knowing that $x(0)=1$.,Basic,$x=2\operatorname{e}^{-t^2}-(t^{2}+1)\operatorname{e}^{-2t^2}$.,$x=3\operatorname{e}^{-t^2}-(t^{2}+2)\operatorname{e}^{-2t^2}$.,$x=2\operatorname{e}^{-t}-(t^{2}+1)\operatorname{e}^{-2t}$.,$x=(t^{2}+1)\operatorname{e}^{-2t^2}$.,,,2019-03-31 06:45:10+00,1,2019-04-13 04:43:22+00,38,5,3,1
157,59,"",16,,Find the general solution of the differential equation $x\ln\bigg( \dfrac{x}{y}\bigg)dy-ydx=0$.,Basic,"$x=y\e^{Cy+1}$, $C\in\mathbb{R}\setminus\{0\}$.","$x=y\e^{Cy-1}$, where $C\in\mathbb{R}$.","$x=(y+1)\e^{Cy+1}$, where $C\in\mathbb{R}$.","$x=(y-1)\e^{Cy+1}$, where $C\in\mathbb{R}$.",,,2019-03-31 06:49:21+00,1,2019-04-26 09:28:19+00,38,5,3,1
158,59,"",16,,Find the general solution of the differential equation $(x-2y+5)dx+(2x-y+4)dy=0$.,Advanced,"$(x+y-1)^{3}=C(x-y+3)$, $C\in\mathbb{R}$","$(x+y+1)^{3}=C(x-y-3)$, $C\in\mathbb{R}$","$(x-y+1)^{3}=C(x-y+3)$, $C\in\mathbb{R}$","$(x+y-1)^{3}=C(x+y-3)$, $C\in\mathbb{R}$",,,2019-03-31 06:54:22+00,1,2019-05-15 17:08:28+00,38,5,3,1
159,59,"",16,,Solve the Cauchy problem $xy'-ny=x^{n+1}e^x$ with $y(1)=1$ and $n\in\mathbb{N}$.,Basic,$y(x)=x^n(\operatorname{e}^x-\operatorname{e}+1)$,$y(x)=(x^n+1)(\operatorname{e}^x-\operatorname{e}+1)$,$y(x)=(x^n-1)(\operatorname{e}^x-\operatorname{e}-1)$,$y(x)=x^n(\operatorname{e}-\operatorname{e}^x+1)$,,,2019-03-31 06:59:07+00,1,2019-04-16 11:22:36+00,38,5,1,1
160,59,"",16,,Solve the Cauchy problem $y''-4y'+5y = 2x^2e^x$ knowing that $y(0)=2$ and $y'(0)=3$.,Basic,$y(x)=\operatorname{e}^{2x}(\cos( x)-2\sin (x))+\operatorname{e}^{x}(x+1)^{2}$.,$y(x)=\operatorname{e}^{2x}(\cos( x)-2\sin (x))+\operatorname{e}^{x}(x-1)^{2}$.,$y(x)=\operatorname{e}^{2x}(\cos( x)+2\sin( x))+\operatorname{e}^{x}(x+1)^{2}$.,$y(x)=\operatorname{e}^{2x}(\cos( x)+2\sin( x))+\operatorname{e}^{x}(x-1)^{2}$.,,,2019-03-31 07:03:32+00,1,2019-04-16 10:55:27+00,38,5,2,1
161,59,"",16,,Solve the Cauchy problem $y''-2y'+2y=2e^{x}\cos(x)-4xe^x\sin(x)$ knowing that $y(0)=1$ and $y'(0)=2$.,Advanced,$y(x)=\operatorname{e}^{x}[(x^{2}+1)\cos( x)+\sin (x)]$.,$y(x)=\operatorname{e}^{x}[(2x^{2}+1)\cos (x)+\sin (x)]$.,$y(x)=\operatorname{e}^{x}[(x^{2}+1)\cos (x)-\sin (x)]$.,$y(x)=\operatorname{e}^{x}[(x^{2}+1)\cos (x)+x\sin (x)]$.,,,2019-03-31 07:15:07+00,1,2019-05-06 09:14:07+00,38,5,3,1
162,59,"",16,,Find an integrating factor of the form $\mu=\mu(x+y)$ and solve the differential equation $(2x^{3}+3x^{2}y+y^{2}-y^{3})dx+(2y^{3}+3xy^{2}+x^{2}-x^{3})dy=0$.,Advanced,"$\mu=(x+y)^{-2}$, the solution is $x^{3}+xy+y^{3}=C(x+y)$, $C\in\mathbb{R}$","$\mu=(x+y)^{2}$, the solution is $x^{3}+xy+y^{3}=C(x+y)$, $C\in\mathbb{R}$","$\mu=(x+y)^{-2}$, the solution is $x^{3}-xy+y^{3}=C(x+y)$, $C\in\mathbb{R}$","$\mu=(x+y)^{2}$, the solution is $x^{3}-xy+y^{3}=C(x+y)$, $C\in\mathbb{R}$",,,2019-03-31 07:22:37+00,1,2019-05-06 17:10:26+00,38,4,1,1
163,59,"",16,,"Find the solution of the following system of differential equations
$\begin{cases}
y_{1}'-y_{1}-y_{2}=-\cos (x) \\
y_{2}'+2y_{1}+y_{2}=\sin (x)+\cos( x)
\end{cases}$
which satisfies the initial conditions 
$y_{1}(0)=1$ and $y_{2}(0)=-2$.",Advanced,"$\begin{cases}
y_{1}(x)=(1-x)\cos(x)-\sin( x) \\
y_{2}(x)=(x-2)\cos( x)+x\sin( x)
\end{cases}$","$\begin{cases}
y_{1}(x)=(1+x)\cos( x)-\sin( x)\\
y_{2}(x)=(x-2)\cos (x)-x\sin( x)
\end{cases}$","$\begin{cases}
y_{1}(x)=(1-x)\cos x+\sin x\\
y_{2}(x)=(x-2)\cos x-x\sin x
\end{cases}$","$\begin{cases}
y_{1}(x)=(1+x)\cos (x)-\sin (x)\\
y_{2}(x)=(x-2)\cos( x)+x\sin( x)
\end{cases}$",,,2019-03-31 07:31:11+00,1,2019-05-06 16:47:39+00,38,4,1,1
164,58,"",16,,Find the solution of the Cauchy problem $e^t\cos(x) \ dt = (1+ e^{2t})\tan( x) \ dx$ knowing that $x(0)=0$.,Basic,$\arctan(e^t)=\dfrac{1}{\cos( x)}+\dfrac{\pi}{4}-1$,$\arctan(e^t)=\dfrac{1}{\cos (x)}+\dfrac{\pi}{4}$,$\arctan(e^t)=\ln(\cos^{2}(t))+\dfrac{\pi}{4}-1$,$\ln(1+ e^{2t})=\dfrac{1}{\cos (x)}+\dfrac{\pi}{4}-1$,,,2019-03-31 10:12:51+00,1,2019-04-29 03:40:15+00,38,3,2,1
165,58,"",16,,Find the general solution of the equation $(t+2x) \cdot dt+x \cdot dx=0$ knowing that $t>0$ and $t+x>0$.,Basic,"$\frac{t}{t+x}+\ln (t+x)=C, \,C\in \mathbb{R}$.","$\frac{t}{t-x}+\ln (t+x)=C, \,C\in \mathbb{R}$.","$\ln( t)+\ln (t+x)^{2}=C, \,C\in \mathbb{R}$.","$\frac{t}{t+2x}+\ln (t+2x)=C, \,C\in \mathbb{R}$.",,,2019-03-31 10:24:39+00,1,2019-05-07 07:08:17+00,38,3,2,1
166,53,"",12,13,"Given a fixed point $P(a,b,c)$ in the first octant ($a>0,~b>0,~c>0$), consider a variable plane which contains $P$ and intersects the coordinate axes $O_x,$ $O_y$ and $O_z$ at the points $A,$ $B$ and $C,$ respectively. Find the minimum volume of the tetrahedron $OABC$.",Advanced,$\frac{9}{2}abc$,$\frac{abc}{3}$,$\frac{4}{3}abc$,$\frac{3}{2}abc$,,,2019-03-31 10:34:53+00,1,2019-05-30 04:13:51+00,67,3,1,1
167,58,"",16,,"Solve the following differential equation if the integrating factor is of the form  $\mu=\mu(x)$:
$$(y+\ln (x))dx-xdy=0, \text{where } x>0$$",Advanced,"$y(x)=Cx-1-\ln( x), \,x>0,\,C\in \mathbb{R}$.","$y(x)=Cx-1+\ln( x), \,x>0,\,C\in \mathbb{R}$.","$y(x)=\dfrac{C}{x}-1-\ln (x), \,x>0,\,C\in \mathbb{R}$.","$y(x)=\dfrac{C}{x}-1+\ln (x), \,x>0,\,C\in \mathbb{R}$.",,,2019-03-31 10:38:03+00,1,2019-04-26 10:21:50+00,38,4,1,1
168,58,"",16,,"Find the solution of the Cauchy problem

$\begin{cases}
x' \cdot \sin^{2}(t)+2x \cdot \sin( t) \cdot \cos( t) = 2\cos( t),\,t\in (0,\pi) \\
x\left(\dfrac{\pi}{2}\right)=1.
\end{cases}$",Basic,"$x(t)=\left(2\sin( t)-1\right)\dfrac{1}{\sin^{2}(t)}, \,t\in (0,\pi)$.","$x(t)=(2\sin( t)+1)\dfrac{1}{\sin^{2}(t)}, \,t\in (0,\pi)$.","$x(t)=(2\sin( t)\cos( t)-1)\dfrac{1}{\sin^{2}(t)}, \,t\in (0,\pi)$.","$x(t)=(2\sin( t)-1)\dfrac{1}{\cos^{2}(t)}, \,t\in (0,\pi)$.",,,2019-03-31 10:45:22+00,1,2019-05-06 09:11:42+00,38,2,2,1
169,58,"",16,,Find the general solution of the differential equation $x''+4x'+4x=2e^{-2t}$.,Basic,"$x(t)=C_{1}\operatorname{e}^{-2t}+C_{2}t\operatorname{e}^{-2t}+t^{2}\operatorname{e}^{-2t},\, C_{1}, C_{2}\in \mathbb{R}$.","$x(t)=C_{1}\operatorname{e}^{-2t}+C_{2}t\operatorname{e}^{-2t}+t\operatorname{e}^{-2t},\, C_{1}, C_{2}\in \mathbb{R}$.","$x(t)=C_{1}\operatorname{e}^{-2t}+C_{2}\operatorname{e}^{-2t}+t^{2}\operatorname{e}^{-2t},\, C_{1}, C_{2}\in \mathbb{R}$.","$x(t)=C_{1}\operatorname{e}^{-2t}+t^{2}\operatorname{e}^{-2t},\, C_{1}, C_{2}\in \mathbb{R}$.",,,2019-03-31 10:51:59+00,1,2019-04-26 09:25:31+00,38,5,3,1
170,58,"",16,,Find the general solution of the differential equation $x'''-3x'' +7x'-5x=e^t\cos( 2t)+te^t$.,Advanced,"$x(t)=C_{1}\operatorname{e}^{t}+C_{2}\operatorname{e}^{t}\cos (2t)+C_{3}\operatorname{e}^{t}\sin (2t)+\frac{1}{8}t^{2}\operatorname{e}^{t}-\frac{1}{8}t\operatorname{e}^{t}\cos (2t),\,C_{1}, C_{2}, C_{3}\in \mathbb{R}$","$x(t)=C_{1}\operatorname{e}^{t}+C_{2}\operatorname{e}^{t}\cos (2t)+C_{3}\operatorname{e}^{t}\sin (2t)+\frac{1}{8}\operatorname{e}^{t}-\frac{1}{8}t\operatorname{e}^{t}\cos (2t),\,C_{1}, C_{2}, C_{3}\in \mathbb{R}$","$x(t)=C_{1}\operatorname{e}^{t}+C_{2}\operatorname{e}^{t}\cos (2t)+C_{3}\operatorname{e}^{t}\sin (2t)+t^{2}\operatorname{e}^{t}-\frac{1}{8}t\operatorname{e}^{t}\cos (2t),\,C_{1}, C_{2}, C_{3}\in \mathbb{R}$","$x(t)=C_{1}e^{t}+C_{2}t\operatorname{e}^{t}\cos (2t)+C_{3}t\operatorname{e}^{t}\sin (2t)+t^{2}\operatorname{e}^{t}-t\operatorname{e}^{t}\cos (2t),\,C_{1}, C_{2}, C_{3}\in \mathbb{R}$",,,2019-03-31 10:55:56+00,1,2019-05-06 17:24:10+00,38,5,3,1
171,53,"",15,41,"Determine the set of continuity points of the function $f:\mathbb{R}^{2} \rightarrow \mathbb{R}$ given by 
$f(x,y) = \begin{cases}
\dfrac{(x^{4}-y^{2})^{2}}{x^6} & \text{if } y^{2}<{x^{4}} \\
y & \text{if }y^{2}\geq {x^{4}}
\end{cases}$.",Advanced,"$\left\{(x,y)\in\mathbb{R}^{2} \mid y^{2} \neq x^{4}\right\} \cup\left\{\left(0,0\right)\right\}$.","$\left\{\left(0,0\right)\right\}$.","$\left\{(x,y) \in \mathbb{R}^{2} \mid y^{2} \neq x^{4}\right\}$.",$\mathbb{R}^{2}$.,,,2019-03-31 11:01:49+00,1,2019-05-30 04:14:01+00,67,5,2,1
172,58,"",16,,"Find the general solution for the differential equation system

$\begin{cases}
x'(t)=2x+y \\
y'(t)=x+3y-z \\
z'(t)=-x+2y+3z
\end{cases}$",Basic,"$\begin{cases}
x(t)=C_{1}e^{2t}+C_{2}e^{3t}(2\cos (t)-\sin (t))+C_{3}e^{3t}(\cos (t)+2\sin (t))\\
y(t)=C_{2}e^{3t}(\cos (t)-3\sin (t))+C_{3}e^{3t}(3\cos (t)+\sin (t))\\
z(t)=C_{1}e^{2t}+5C_{2}e^{3t}\cos (t)+5C_{3}e^{3t}\sin (t),
\end{cases}$ 
where $C_{1}, C_{2}, C_{3} \in \mathbb{R}$.","$\begin{cases}
x(t)=C_{1}e^{2t}+C_{2}e^{3t}(\cos (t)+\sin (t))+C_{3}e^{3t}(\cos (t)-2\sin (t))\\
y(t)=C_{2}e^{3t}(\cos (t)-3\sin (t))+C_{3}e^{3t}(3\cos (t)+\sin (t))\\
z(t)=C_{1}e^{2t}+5C_{2}e^{3t}\cos (t)+5C_{3}e^{3t}\sin (t),
\end{cases}$
where $C_{1}, C_{2}, C_{3} \in \mathbb{R}$.","$\begin{cases}
x(t)=C_{1}e^{2t}+C_{2}e^{3t}(2\cos (t)-\sin (t))+C_{3}e^{3t}(\cos (t)+2\sin (t))\\
y(t)=C_{2}e^{3t}(\cos (t)+3\sin (t))+C_{3}e^{3t}(3\cos (t)-\sin (t))\\
z(t)=C_{1}e^{2t}+2C_{2}e^{3t}\cos t+3C_{3}e^{3t}\sin t,
\end{cases}$
where $C_{1}, C_{2}, C_{3} \in \mathbb{R}$.","$\begin{cases}
x(t)=C_{1}e^{2t}+C_{2}e^{t}(2\cos (t)-\sin (t))+C_{3}e^{t}(\cos (t)+2\sin (t))\\
y(t)=C_{2}e^{t}(\cos (t)-3\sin (t))+C_{3}e^{t}(3\cos (t)+\sin (t))\\
z(t)=C_{1}e^{2t}+5C_{2}e^{t}\cos (t)+5C_{3}e^{t}\sin (t),
\end{cases}$
where $C_{1}, C_{2}, C_{3} \in \mathbb{R}$.",,,2019-03-31 11:03:23+00,1,2019-05-06 17:58:15+00,38,1,1,1
173,53,"",15,41,"In case of existence, compute the $\lim\limits_{(x,y,z) \rightarrow (0,0,0)}\left(  x^2+y^2+z^2\right)
^{(xy+yz+zx)^2}$.",Basic,The limit exists and is equal to $0$.,The limit does not exist.,The limit exists and is equal to $e^1$.,The limit exists and is equal to $1$.,,,2019-03-31 11:05:38+00,1,2019-05-30 04:14:14+00,67,5,2,1
174,53,"",15,41,"Consider the function $f: \mathbb{R}^2 \rightarrow \mathbb{R}$ given by

$$f(x,y)=\begin{cases}
(x^2+y^2) \cdot \sin\left(\dfrac{1}{\sqrt{x^2+y^2}}\right) & \text{if } (x,y) \neq (0,0) \\
0 & \text{if } (x,y) = (0,0)
\end{cases}$$

Establish if $f$ is differentiable at $(0,0)$ and if $\dfrac{\partial f}{\partial x}$ and $\dfrac{\partial f}{\partial y}$ exist and are continuous at $(0,0)$.",Basic,"$f$ is differentiable at $(0,0)$, but $\dfrac{\partial f}{\partial x}$ and $\dfrac{\partial f}{\partial y}$ are not continuous at $(0,0)$.","$f$ is not differentiable at $(0,0)$, and $\dfrac{\partial f}{\partial x}, \dfrac{\partial f}{\partial y}$ are not continuous at $(0,0)$.","$f$ is differentiable at $(0,0)$, and $\dfrac{\partial f}{\partial x}, \dfrac{\partial f}{\partial y}$ are continuous at $(0,0)$.","$f$ is differentiable at $(0,0)$, and $\dfrac{\partial f}{\partial x}$ and $\dfrac{\partial f}{\partial y}$ do not exist at $(0,0)$.",,,2019-03-31 11:12:14+00,1,2019-05-30 04:14:25+00,67,5,2,1
175,53,"",15,41,"Consider the function $f:\mathbb{R}^{2} \rightarrow \mathbb{R}$ given by

$$f(x,y):=\begin{cases}
xy\dfrac{x^2-y^2}{x^2+y^2} & \text{if } (x,y)=(0,0) \\
0 & \text{if } (x,y) = (0,0)
\end{cases}$$

Calculate the second order derivatives at $(0,0)$ and establish if they are equal.",Basic,"$1 = \dfrac{\partial^2 f}{\partial x \partial y}(0,0) \neq \dfrac{\partial^2 f}{\partial y \partial x}(0,0) = -1$.","$\dfrac{\partial^2 f}{\partial x \partial y}(0,0) = \dfrac{\partial^2 f}{\partial y \partial x}(0,0) = -1$.","$\dfrac{\partial^2 f}{\partial x \partial y}(0,0) = \dfrac{\partial^2 f}{\partial y \partial x}(0,0) = 1$.","$\dfrac{\partial^2 f}{\partial x \partial y}(0,0) = \dfrac{\partial^2 f}{\partial y \partial x}(0,0)=0$.",,,2019-03-31 11:20:02+00,1,2019-05-30 04:14:40+00,67,1,1,1
176,53,"",4,4,"If $f$ is given by $f(x,y)=(x^{2}%
+y^{2})\arctan\bigg(\dfrac{y}{x}\bigg)$, compute the expression $x^{2}\dfrac{\partial
^{2}f}{\partial x^{2}}+2xy\dfrac{\partial^{2}f}{\partial x\partial y}%
+y^{2}\dfrac{\partial^{2}f}{\partial y^{2}}.$",Advanced,"$x^{2}\dfrac{\partial^{2}f}{\partial x^{2}}+2xy\dfrac{\partial^{2}f}{\partial
x\partial y}+y^{2}\dfrac{\partial^{2}f}{\partial y^{2}}=2f(x,y)$","$x^{2}\dfrac{\partial^{2}f}{\partial x^{2}}+2xy\dfrac{\partial^{2}f}{\partial
x\partial y}+y^{2}\dfrac{\partial^{2}f}{\partial y^{2}}=f(x,y)$","$x^{2}\dfrac{\partial^{2}f}{\partial x^{2}}+2xy\dfrac{\partial^{2}f}{\partial
x\partial y}+y^{2}\dfrac{\partial^{2}f}{\partial y^{2}}=-f(x,y)$","$x^{2}\dfrac{\partial^{2}f}{\partial x^{2}}+2xy\dfrac{\partial^{2}f}{\partial
x\partial y}+y^{2}\dfrac{\partial^{2}f}{\partial y^{2}}=\arctan\bigg(\dfrac{y}{x}\bigg)$",,,2019-03-31 11:32:01+00,1,2019-08-17 17:51:54+00,37,5,1,1
177,41,"",14,,"Throughout the week, a web store recorded the number of mobile phones sold per day:

$\begin{array}{ |l|c|c|c|c|c|c|c| } 
 \hline
 \text{Weekday}&\text{I} &\text{II} & \text{III} &\text{IV}& \text{V}&\text{VI}&\text{VII} \\ 
\hline
\text{Number of sold phones}& 12& 8&12&4&8&11&12 \\ 
 \hline
\end{array}$

Find the mode of the number of sold phones.",Basic,$12$,$8$,$4$,$11$,,,2019-04-03 11:38:27+00,1,2019-04-08 17:39:06+00,37,1,3,1
