id,id_lect,title,author,type,description,link,languages,file_name,file_ext,date,validate,validate_date,validate_by,clicks
153,41,Outliers,Michael Jack Davis,3,"Outliers, interquartile range and boxplot are explained with some simple calculations.",https://www.sfu.ca/~jackd/Stat203_2011/Wk02_1_Full.pdf,key_1_,outliers.pdf,pdf,2020-11-19 06:38:05+00,1,2020-12-20 16:09:44+00,37,0
156,81,Lines and planes in the Cartesian coordinate system,Edite Martins Cordeiro,3,Algebraic representation of lines in the Cartesian plane and lines and planes in the three-dimensional Cartesian system. Definitions and examples.,"",key_1_,lines.pdf,pdf,2020-12-18 02:50:33+00,1,2020-12-20 15:23:36+00,64,2
157,81,Relative position of straight lines and planes,Edite Martins Cordeiro,3,"Relative position of straight lines in the plane. Relative position of straight lines and two planes in $R^3$. Parallel lines, intersecting lines and skew lines. ",no link,key_1_,position of straight lines and planes.pdf,pdf,2020-12-18 03:38:05+00,1,2020-12-20 15:24:52+00,64,0
159,41,Introduction to hypothesis testing,"Diana Mindrila, Ph.D.
Phoebe Balentyne, M.Ed.",3,"Some basic concepts of hypotesis testing are explained (significance evel, confidence level, null hypothesis and other).",https://www.westga.edu/academics/research/vrc/assets/docs/tests_of_significance_notes.pdf,key_1_,tests_of_significance_notes.pdf,pdf,2020-12-21 02:25:32+00,1,2020-12-21 13:22:04+00,37,0
161,41,Null Hypothesis Significance Testing,Jeremy Orloff and Jonathan Bloom,3,In these notes introduction to two  tests  (one-sample t-tests and two-sample t-tests) is presented. Basic concepts of hypothesis testing are provided.,https://ocw.mit.edu/courses/mathematics/18-05-introduction-to-probability-and-statistics-spring-2014/readings/MIT18_05S14_Reading18.pdf,key_1_,hyp_test.pdf,pdf,2020-12-21 02:51:16+00,1,2020-12-21 13:22:55+00,37,0
163,61,Higher Order Linear Differential Equations,Marcel Roman,3,The higher order linear differential equations are presented and some examples are given.,"",key_1_,Higher OrderDiffEq.pdf,pdf,2020-12-22 05:37:04+00,1,2021-02-06 15:58:37+00,38,0
164,81,Circle and spherical surface,Edite Martins Cordeiro,3,Basic information about circles and spherical surfaces - Definitions and respective Cartesian equations.,"",key_1_,Circle_and Sphere.pdf,pdf,2020-12-26 14:14:13+00,2,2021-04-04 16:42:30+00,64,0
165,74,Duality Theory,Clara B. Vaz,3,It briefly describes the Duality theory. It formulates the primal and dual problems and their relationship. It includes a practical example.,"",key_1_,CV_duality_V0.pdf,pdf,2020-12-29 15:05:55+00,1,2021-02-06 10:40:50+00,37,1
166,74,Introduction to the Linear Programming ,Clara B. Vaz,3,"It describes the problems where the linear programming can be applied, the formulation of the mathematical model and its components.",-,key_1_,CV_Linear Programming_V0.pdf,pdf,2020-12-29 15:18:24+00,1,2023-08-04 03:45:06+00,64,0
167,74,Formulation of the Linear Programming model,Clara B. Vaz,3,"It explains how to formulate a linear programming model using a practical example. It details the meaning of the decision variables, the objective function, the functional and nonnegativity constraints.","",key_1_,CV_LP_example_V0.pdf,pdf,2020-12-29 15:28:07+00,1,2021-02-06 10:47:55+00,37,0
168,74,Linear Programming: Excel Solver Add-in ,Clara B. Vaz,3,It describes how to install the Excel Solver Add-in and how it can be used to solve a linear programming model to obtain the optimum solution.,"",key_1_,CV_solver_V0.pdf,pdf,2020-12-29 15:38:20+00,1,2021-02-06 10:50:35+00,37,0
169,74,Linear Programming: Sensitivity analysis example,Clara B. Vaz,3,It performs the econometric interpretation of the primal and dual problems from the Answer and Sensitivity Reports using a practical example. It includes the sensitivity analysis of the coefficients of objective function and the independent terms on the left side of functional constraints.,"",key_1_,CV_LP_sensitivity_V0.pdf,pdf,2020-12-29 15:46:45+00,1,2021-02-06 10:51:24+00,37,0
173,81,Change of basis,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,"Overview on the vector representation of a vector space on certain bases of it.
In a vector space, the co-ordinates of a vector is always with respect to a basis. ",--,key_1_,Change_Basis.pdf,pdf,2021-01-05 04:44:52+00,1,2021-04-22 11:00:14+00,64,0
175,61,First Order Homogeneous Differential Equations,Marcel Roman,3,"The first order homogeneous differential equations and the first order differential equations reducible to homogeneous are presented. Also, there are proposed exercises of both types. ","",key_1_,HomogeneousEqs.pdf,pdf,2021-01-06 02:07:07+00,1,2021-02-06 16:02:17+00,38,0
176,61,Differential Equation with Separable Variables ,Marcel Roman,3,"Differential Equation with Separable Variables and one solved example are presented. Also, another 8 exercises are proposed.","",key_1_,SeparabVarEq.pdf,pdf,2021-01-06 02:45:42+00,1,2021-02-06 11:06:37+00,37,0
177,61,Exact Differential Equation,Marcel Roman,3,The exact differential equation is presented and one exercise is completely solved. ,"",key_1_,Exact1.pdf,pdf,2021-01-06 03:17:35+00,1,2021-02-06 11:07:11+00,37,0
178,61,Equation reducible to Exact Differential Equation. Integrating factors.,Marcel Roman,3,"Some ordinary differential equations can be transformed into an exact differential equation by multiplication with an integrating factor. Determination of the integrating factor is presented. Also, there is an exercise complete solved and several exercises are proposed. ","",key_1_,IntegratingFac.pdf,pdf,2021-01-06 03:44:47+00,1,2021-02-09 06:59:18+00,38,0
179,81,"Intersection and sum of two vector spaces and the relationship between
their dimensions","Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,"We define the addition and intersection operations of vector subspaces of the same vector space.
We also apply the theorem which relates the dimension of a sum of subspaces of a finite-dimensional vector space to the dimension of each of the individual subspaces and their set intersection.",-,key_1_,Operations with vector spaces.pdf,pdf,2021-01-09 09:42:57+00,1,2021-04-22 11:16:05+00,64,0
180,81,Vector spaces ,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Vector space definition. Some examples and counterexamples.,-,key_1_,VectorSpaces.pdf,pdf,2021-01-09 10:59:17+00,1,2021-04-22 11:02:07+00,64,0
181,81,Subspace of a vector space,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Subspace of a vector space - definition and properties. Some examples and their geometric interpretation.,-,key_1_,Subspaces.pdf,pdf,2021-01-09 11:06:43+00,1,2021-04-22 11:03:54+00,64,0
182,81,Subspace spanned by a set,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Definition of linear combination and of linear span. Related properties and some resolved examples. ,--,key_1_,SubspacesSpanned.pdf,pdf,2021-01-09 11:17:44+00,1,2021-04-22 11:04:36+00,64,0
183,81,Change of Basis,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Base change matrix and related properties. Presentation of some examples.,-,key_1_,Change_Basis.pdf,pdf,2021-01-09 11:33:36+00,1,2021-04-22 11:05:29+00,64,0
184,81,Basis and dimension of a vector space,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Basis and dimension of a vector space - definitions. Presentation of some examples.,--,key_1_,Bases_vector space and dimension.pdf,pdf,2021-01-09 11:46:13+00,1,2023-08-04 04:00:15+00,64,0
185,81,Orthogonal sets and basis,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,"Orthogonal sets and basis. Definitions and related properties. 
The importance of orthonormal basis. Some applications.",--,key_1_,Orthogonal basis.pdf,pdf,2021-01-09 11:59:25+00,1,2021-04-22 11:07:10+00,64,0
186,155,The linear differential equation of first order ,Ariadna Lucia Pletea,3,The linear differential equation is presented and three exercises are completely solved.,"",key_1_,ecdiflin.pdf,pdf,2021-01-30 13:48:11+00,1,2021-02-06 16:09:49+00,38,1
187,155,Bernoulli differential equation,Ariadna Lucia Pletea,3,Bernoulli differential equation is presented and two exercises are completely solved,"",key_1_,bernoulli.pdf,pdf,2021-01-30 14:23:32+00,1,2021-02-06 16:12:04+00,38,0
188,155,Riccati differential equation,Ariadna Lucia Pletea,3,Riccati differential equation is presented and two examples are completely solved.,"",key_1_,Ricatti.pdf,pdf,2021-02-01 13:25:59+00,1,2021-02-06 16:17:10+00,38,0
189,155,Differential equations,Ariadna Lucia Pletea,3,"Some of the common definitions and concepts in a differential equations course are introduced including order, linear vs. nonlinear, initial conditions, initial value problem and interval of validity","",key_1_,difeq.pdf,pdf,2021-02-01 13:32:29+00,1,2021-02-06 16:14:20+00,38,0
194,72,Concept of Linear Transformation,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Concept of Linear Transformation. Some examples.,"",key_1_,Concept_Linear_Transformation.pdf,pdf,2021-03-03 12:15:39+00,1,2021-04-03 17:00:07+00,64,0
195,72,Isomorphism,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Concept of Isomorphism and examples.,"",key_1_,Isomorphism.pdf,pdf,2021-03-03 12:23:24+00,1,2021-04-03 17:01:28+00,64,0
196,72,Kernel and Range of a Linear Transformation,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Kernel and Range of a Linear Transformation: concepts and examples.,"",key_1_,Kernel_Range.pdf,pdf,2021-03-03 12:39:11+00,1,2021-04-03 17:02:19+00,64,0
197,72,Linear Transformation and matrices,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Matrix of a Linear Transformation. ,"",key_1_,Matrix_Linear_Transformation.pdf,pdf,2021-03-03 12:45:28+00,1,2021-04-03 17:03:17+00,64,0
198,91,Determine a basis for a subspace,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Solved exercises in which it is determined a basis for a subspace.,-,key_1_,Basis_for_subspace.pdf,pdf,2021-03-03 13:04:48+00,1,2021-04-22 11:07:57+00,64,0
199,91,Subsets that span IR^2,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Verify if a subset spans IR^2.,--,key_1_,Subsets_that_spans_IR^2.pdf,pdf,2021-03-03 13:18:11+00,1,2021-04-22 11:08:56+00,64,0
200,91,Subspace spanned by a subset of vectors,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Example that show how to determine the subspace spanned by a subset of vectors,--,key_1_,Subespace_spanned.pdf,pdf,2021-03-03 13:28:58+00,1,2021-04-22 11:09:40+00,64,0
201,91,Linear Independence versus Linear Dependence,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Linear Independence versus Linear Dependence: examples.,--,key_1_,Linear_dependence_independence.pdf,pdf,2021-03-03 13:35:36+00,1,2021-04-22 11:10:32+00,64,0
202,91,Linear Combination,"Edite Martins Cordeiro, Flora Silva and Paula Maria Barros",3,Linear Combination: definition and examples.,-,key_1_,Linear_Combination.pdf,pdf,2021-03-03 13:38:44+00,1,2021-04-22 11:11:18+00,64,0
205,59,Limit for real functions of several variables,Daniela Rosu,3,We given some examples  of determining the limits for   functions  of several variables using the definition or the fundamental limits.,"",key_1_,mat_1.pdf,pdf,2021-03-09 05:57:48+00,1,2021-04-01 09:39:15+00,38,0
206,155,Points of extremum for functions of several variables,Ariadna Lucia Pletea,3,The strategy of finding the extremum points for functions of several variables is presented.,"",key_1_,optimiz.pdf,pdf,2021-03-09 13:16:22+00,1,2021-12-27 08:03:25+00,37,0
207,59,Limit for real functions of several variables. The characterization with sequences.,Daniela Rosu,3,We given some examples for the study of the existence of the iterate limits and the global limits for real functions of several variables using the characterization with sequences.,"",key_1_,mat_2.pdf,pdf,2021-03-11 00:31:34+00,1,2021-04-01 09:42:37+00,38,0
208,155,Constrained Extrema and Lagrange Multipliers,Ariadna Lucia Pletea,3,Constrained Extrema and Lagrange Multipliers are presented. Three examples are solved. ,"",key_1_,excond.pdf,pdf,2021-03-12 14:44:07+00,1,2021-04-11 12:16:20+00,37,0
209,59,Continuity for real functions of several variables,Daniela Rosu,3,We   study the continuity of  some real functions of two variables.,"",key_1_,mat_3.pdf,pdf,2021-03-26 03:55:32+00,1,2021-04-01 10:06:38+00,38,0
212,81,Operations on Linear Transformations,Edite Martins Cordeiro,3,"Addition, multiplication by a scalar and composition of linear transformations. Their analytical and matrix representations.","",key_1_,Operations on Linear Transformations.pdf,pdf,2021-03-27 03:35:55+00,1,2021-04-03 17:10:47+00,64,0
213,81,Reflections and translations,Edite Martins Cordeiro,3,Linear transformations that correspond to reflections around an axis of the plane or space. Dilations and contractions as other examples of linear transformations.,none,key_1_,Reflections_contractions.pdf,pdf,2021-03-27 03:58:07+00,1,2021-04-03 17:13:45+00,64,0
239,75,"Graph theory 5: walks, trails and paths",Inês Barbedo,3,"Document with concepts , examples and exercises. 
Walk, path, trails, connectivity, bridge",-,key_1_,MathE_GT_TM5_ Connectivity and walks.pdf,pdf,2021-04-02 12:12:20+00,1,2021-04-21 14:54:54+00,64,0
214,81,Orthogonal projections and rotations,Edite Martins Cordeiro,3,"Computer graphic deals with the manipulation of images, through their positioning through linear transformations such as orthogonal projections and rotations, among others. Here we have the definitions of linear transformations that represent rotations in the plane and in space and projections, followed by examples.",-,key_1_,Orthogonal projectionsandRotations.pdf,pdf,2021-03-27 04:15:36+00,1,2021-04-03 17:15:42+00,64,1
215,81,Orthogonal linear operators,Edite Martins Cordeiro,3,The peculiar properties of orthogonal linear operators. Some examples.,-,key_1_,Orthogonal linear operator.pdf,pdf,2021-03-27 04:35:53+00,1,2021-04-03 17:16:16+00,64,0
216,81,Intersection and sum of two vector subspaces and their dimensions,Edite Martins cordeiro,3,Intersection and sum of two vector spaces and the relationship between their dimensions. Some examples. ,none,key_1_,Operations with vector spaces.pdf,pdf,2021-03-27 05:07:51+00,1,2021-04-22 11:12:11+00,64,0
217,81,Orthogonal sets and orthogonal basis,Edite Martins Cordeiro,3,"The concept of orthogonal base generalizes the idea of orthogonality to any vector space. Here you will find the definition, some examples and relevant properties of the orthogonal bases.",none,key_1_,Orthogonal basis.pdf,pdf,2021-03-27 05:28:00+00,1,2021-04-22 11:12:59+00,64,0
218,81,"Orthogonal projection of a vector v over a vector space S and distance
from v to S",Edite Martins Cordeiro,3,We present the necessary concepts and two examples of applying the theorem of the best approximation of vectors of a vector space to certain subspaces. ,-,key_1_,Orthogonal projection of a vector over a vector space.pdf,pdf,2021-03-27 16:41:09+00,1,2021-04-22 11:13:59+00,64,0
219,58,Directional Derivatives and the Gradient Vector,S. Jamshidi,3,"The objectives of this material are: to understand the notion of the gradient vector, to calculate a directional derivative in the direction of a given vector and to find a unit vector that creates the maximum directional derivative.",http://www.personal.psu.edu › sxj937 › Notes › D...,key_1_,Directional_Derivatives_and_The_Gradient_Vector.pdf,pdf,2021-03-29 15:14:47+00,2,2021-04-11 12:31:58+00,37,0
